S1L1_Flow,S1L2_Flow,S1L3_Flow,S1L4_Flow,S2L1_Flow,S2L2_Flow,S2L3_Flow,S2L4_Flow,S3L1_Flow,S3L2_Flow,S3L3_Flow,S3L4_Flow,S4L1_Flow,S4L2_Flow,S4L3_Flow,S4L4_Flow,S5L1_Flow,S5L2_Flow,S5L3_Flow,S5L4_Flow,S1L1_Speed,S1L2_Speed,S1L3_Speed,S1L4_Speed,S2L1_Speed,S2L2_Speed,S2L3_Speed,S2L4_Speed,S3L1_Speed,S3L2_Speed,S3L3_Speed,S3L4_Speed,S4L1_Speed,S4L2_Speed,S4L3_Speed,S4L4_Speed,S5L1_Speed,S5L2_Speed,S5L3_Speed,S5L4_Speed
303,406,322,314,299,404,331,393,296,409,329,392,296,407,331,435,296,404,330,434,17.20,11.09,11.02,11.01,17.63,11.52,11.21,9.90,17.79,11.95,11.74,12.11,17.59,12.36,12.80,14.43,21.52,13.95,14.39,14.80
326,378,331,294,325,386,345,353,322,384,341,355,314,388,336,381,312,388,330,382,14.00,10.81,10.76,10.57,8.89,11.27,10.94,9.92,15.57,11.79,11.46,11.58,14.38,12.06,11.90,12.79,19.84,13.27,13.37,13.56
320,370,311,271,308,368,316,326,310,363,318,326,315,363,314,366,319,363,319,372,14.23,10.82,10.67,9.80,10.89,11.23,10.67,9.11,15.13,11.70,11.21,10.59,14.24,11.76,11.66,11.64,19.45,13.24,13.07,12.29
326,385,340,299,328,393,347,378,326,393,352,376,321,395,354,413,320,393,352,404,9.81,10.46,10.15,9.61,11.22,11.15,10.66,9.04,13.36,12.26,10.89,10.28,14.63,12.36,11.32,11.15,18.67,12.58,12.33,11.45
325,325,301,283,324,326,305,347,328,328,306,352,332,329,307,378,332,329,307,379,11.65,10.06,9.80,9.47,14.80,10.60,10.23,8.91,15.00,10.86,10.71,10.16,13.51,10.93,10.88,10.99,17.44,12.27,12.03,11.24
324,358,279,294,312,366,285,351,305,365,285,347,300,367,284,372,300,363,280,370,10.99,9.59,9.40,9.16,13.13,10.37,9.84,8.61,12.98,10.68,10.22,9.63,13.38,10.92,10.60,10.42,17.88,11.52,11.60,10.92
306,360,331,312,305,366,333,367,308,369,323,362,313,362,322,374,313,374,321,378,10.68,9.52,9.35,9.02,12.91,10.08,9.87,8.64,13.96,10.41,10.37,9.61,14.46,10.83,10.76,10.11,18.10,11.19,11.25,10.60
288,370,316,247,280,375,323,291,284,372,332,301,286,374,327,340,285,369,330,340,10.87,9.98,10.28,9.04,12.98,10.60,10.66,8.47,13.01,10.68,11.92,10.24,15.44,10.96,12.22,11.24,18.03,11.73,12.20,12.23
276,371,293,277,275,378,298,312,275,384,299,301,273,382,311,324,273,380,312,328,14.06,11.03,10.87,10.01,13.36,11.33,11.31,9.46,14.91,11.76,11.62,11.17,15.13,12.20,13.43,12.21,19.09,13.15,13.97,13.25
269,395,331,253,269,393,332,313,270,393,332,324,271,398,325,352,272,401,326,354,16.66,11.91,11.72,11.35,14.81,13.27,13.94,9.35,17.15,14.23,12.61,11.80,16.15,12.84,13.46,13.79,20.48,16.00,16.76,15.64
283,385,357,272,293,391,332,315,292,388,327,312,296,392,334,332,296,394,335,332,17.11,11.59,10.61,11.50,15.60,14.43,13.89,11.09,16.47,13.85,13.92,11.73,17.29,13.06,15.34,14.22,20.47,17.26,18.11,17.08
259,385,309,251,260,386,329,282,262,384,324,285,261,384,324,292,262,384,326,288,16.33,11.55,11.54,11.29,16.00,12.38,12.53,9.38,16.72,12.81,12.58,11.98,16.44,13.58,12.96,13.42,20.52,15.85,16.54,15.69
169,253,288,250,174,263,301,309,177,274,315,309,182,282,323,315,186,291,328,319,19.36,12.85,13.69,12.00,19.90,12.14,12.77,11.24,19.63,14.28,14.42,12.37,20.20,15.26,13.98,13.76,22.09,18.23,18.74,17.08
