20.0,915.0,0.1,63.8,196.0,0.0,69.1,271.0,0.1,63.0,284.0,0.1,63.0,164.0,0.0,60.1
20.2,889.0,0.0,64.1,193.0,0.0,69.7,268.0,0.1,63.3,267.0,0.1,63.0,161.0,0.0,60.5
20.3,765.0,0.0,62.9,152.0,0.0,67.6,226.0,0.1,61.7,253.0,0.1,63.0,134.0,0.0,59.1
20.5,844.0,0.0,63.8,178.0,0.0,69.3,253.0,0.1,63.0,262.0,0.1,63.0,151.0,0.0,60.2
21.0,928.0,0.1,64.2,212.0,0.0,69.6,287.0,0.1,63.3,256.0,0.1,63.0,173.0,0.0,60.5
21.2,781.0,0.0,63.9,156.0,0.0,69.5,231.0,0.1,63.2,257.0,0.1,62.9,137.0,0.0,60.4
21.3,834.0,0.0,64.5,180.0,0.0,70.1,255.0,0.1,63.6,247.0,0.1,63.4,152.0,0.0,60.8
21.5,695.0,0.0,64.3,138.0,0.0,70.2,213.0,0.1,63.8,219.0,0.1,63.0,125.0,0.0,60.9
22.0,804.0,0.0,64.1,173.0,0.0,69.9,248.0,0.1,63.5,235.0,0.1,62.7,148.0,0.0,60.7
22.2,693.0,0.0,63.3,138.0,0.0,68.8,212.0,0.1,62.7,217.0,0.0,62.4,126.0,0.0,59.9
22.3,731.0,0.0,65.4,147.0,0.0,71.9,221.0,0.1,65.0,232.0,0.1,63.4,131.0,0.0,62.0
22.5,735.0,0.0,65.4,147.0,0.0,71.9,221.0,0.1,65.1,236.0,0.1,63.5,131.0,0.0,62.0
23.0,720.0,0.0,64.4,145.0,0.0,70.7,220.0,0.1,64.1,225.0,0.1,62.3,130.0,0.0,61.2
23.2,686.0,0.0,66.0,133.0,0.0,73.0,208.0,0.1,65.9,223.0,0.1,63.8,122.0,0.0,62.7
23.3,687.0,0.0,64.4,140.0,0.0,70.5,215.0,0.1,64.0,205.0,0.0,62.8,127.0,0.0,61.1
23.5,616.0,0.0,65.7,121.0,0.0,72.2,195.0,0.1,65.3,186.0,0.0,63.9,114.0,0.0,62.2
0.0,793.0,0.0,68.6,190.0,0.0,76.3,262.0,0.1,68.3,184.0,0.0,64.3,157.0,0.0,64.9
0.2,519.0,0.0,63.8,103.0,0.0,69.6,174.0,0.1,63.4,142.0,0.0,62.2,100.0,0.0,60.6
0.3,439.0,0.0,62.6,80.0,0.0,68.5,150.0,0.1,62.2,124.0,0.0,61.5,85.0,0.0,59.5
0.5,480.0,0.0,60.1,92.0,0.0,64.4,163.0,0.1,59.4,131.0,0.0,60.4,94.0,0.0,57.0
1.0,441.0,0.0,63.5,82.0,0.0,69.6,153.0,0.1,63.1,118.0,0.0,62.0,88.0,0.0,60.3
1.2,339.0,0.0,62.0,50.0,0.0,68.0,120.0,0.0,61.8,102.0,0.0,61.4,67.0,0.0,59.2
1.3,288.0,0.0,63.1,32.0,0.0,69.9,104.0,0.0,63.4,97.0,0.0,62.1,55.0,0.0,60.5
1.5,328.0,0.0,62.4,45.0,0.0,68.4,117.0,0.0,62.3,102.0,0.0,61.6,64.0,0.0,59.6
2.0,355.0,0.0,61.8,68.0,0.0,67.2,121.0,0.0,61.0,99.0,0.0,61.1,67.0,0.0,58.4
2.2,263.0,0.0,62.9,41.0,0.0,69.2,86.0,0.0,62.6,92.0,0.0,61.8,44.0,0.0,59.8
2.3,244.0,0.0,64.5,35.0,0.0,71.3,81.0,0.0,64.8,87.0,0.0,62.8,41.0,0.0,61.9
2.5,390.0,0.0,64.2,68.0,0.0,70.8,139.0,0.1,64.1,105.0,0.0,62.4,78.0,0.0,61.2
3.0,344.0,0.0,63.4,52.0,0.0,69.8,123.0,0.0,63.4,102.0,0.0,62.2,67.0,0.0,60.6
3.2,310.0,0.0,64.8,53.0,0.0,71.5,103.0,0.0,64.9,99.0,0.0,62.8,55.0,0.0,61.9
3.3,272.0,0.0,61.6,27.0,0.0,67.1,96.0,0.0,61.8,98.0,0.0,61.4,51.0,0.0,59.1
3.5,374.0,0.0,60.8,61.0,0.0,65.7,130.0,0.1,60.2,110.0,0.0,60.7,73.0,0.0,57.8
4.0,482.0,0.0,61.4,95.0,0.0,66.3,165.0,0.1,60.8,127.0,0.0,61.0,95.0,0.0,58.3
4.2,431.0,0.0,59.6,74.0,0.0,63.6,145.0,0.1,58.8,131.0,0.0,60.1,81.0,0.0,56.6
4.3,602.0,0.0,64.0,129.0,0.0,70.2,201.0,0.1,63.5,155.0,0.0,62.0,117.0,0.0,60.7
4.5,677.0,0.0,60.9,156.0,0.0,65.5,227.0,0.1,60.1,160.0,0.0,60.6,134.0,0.0,57.7
5.0,787.0,0.1,58.6,188.0,0.0,62.1,260.0,0.1,57.4,184.0,0.1,59.3,155.0,0.0,55.3
5.2,1149.0,0.1,63.0,305.0,0.0,68.0,377.0,0.1,62.1,237.0,0.1,61.5,230.0,0.0,59.4
5.3,1182.0,0.1,62.0,309.0,0.1,66.7,382.0,0.1,61.0,257.0,0.1,60.8,234.0,0.0,58.5
5.5,1030.0,0.1,62.9,260.0,0.0,68.1,332.0,0.1,62.0,237.0,0.1,61.3,201.0,0.0,59.4
6.0,1313.0,0.1,63.1,354.0,0.1,68.2,426.0,0.1,62.1,272.0,0.1,61.4,261.0,0.0,59.5
6.2,1363.0,0.1,64.5,364.0,0.1,70.2,437.0,0.1,63.7,294.0,0.1,62.1,268.0,0.0,60.8
6.3,1515.0,0.1,63.7,411.0,0.1,69.0,485.0,0.1,62.8,320.0,0.1,61.8,299.0,0.0,60.0
6.5,1613.0,0.1,63.0,443.0,0.1,68.0,516.0,0.1,62.0,334.0,0.1,61.5,320.0,0.0,59.3
7.0,1674.0,0.1,62.8,465.0,0.1,67.7,537.0,0.1,61.8,338.0,0.1,61.5,334.0,0.1,59.1
7.2,1969.0,0.1,61.5,557.0,0.1,65.9,632.0,0.2,60.4,386.0,0.1,60.8,394.0,0.1,57.9
7.3,1759.0,0.1,63.6,488.0,0.1,68.8,561.0,0.1,62.6,362.0,0.1,61.8,348.0,0.0,59.8
7.5,1890.0,0.1,62.0,530.0,0.1,66.6,605.0,0.2,60.9,379.0,0.1,61.1,376.0,0.1,58.4
8.0,1815.0,0.1,64.4,507.0,0.1,69.8,581.0,0.1,63.3,365.0,0.1,62.3,362.0,0.1,60.5
8.2,1790.0,0.1,64.8,499.0,0.1,70.4,573.0,0.1,63.8,362.0,0.1,62.6,356.0,0.1,60.9
8.3,1739.0,0.1,61.8,485.0,0.1,66.4,557.0,0.1,60.7,351.0,0.1,61.1,346.0,0.1,58.2
8.5,1651.0,0.1,60.7,457.0,0.1,64.7,530.0,0.1,59.5,335.0,0.1,60.5,329.0,0.1,57.1
9.0,1432.0,0.1,61.2,393.0,0.1,65.5,465.0,0.1,60.0,287.0,0.1,60.9,287.0,0.0,57.6
9.2,1546.0,0.1,63.4,423.0,0.1,68.4,496.0,0.1,62.3,321.0,0.1,61.9,306.0,0.0,59.6
9.3,1695.0,0.1,59.5,473.0,0.1,63.1,548.0,0.2,58.3,334.0,0.1,60.1,340.0,0.1,56.1
9.5,1818.0,0.1,62.1,515.0,0.1,66.6,589.0,0.1,60.9,348.0,0.1,61.3,366.0,0.1,58.4
10.0,1685.0,0.1,67.6,471.0,0.1,74.1,545.0,0.1,66.7,331.0,0.1,64.0,338.0,0.0,63.5
10.2,1600.0,0.1,61.6,442.0,0.1,66.0,514.0,0.1,60.4,326.0,0.1,61.1,318.0,0.1,58.0
10.3,1729.0,0.1,64.4,484.0,0.1,69.7,558.0,0.1,63.4,341.0,0.1,62.5,346.0,0.0,60.5
10.5,1815.0,0.1,63.4,512.0,0.1,68.5,586.0,0.1,62.3,353.0,0.1,61.9,364.0,0.1,59.7
11.0,1679.0,0.1,63.4,466.0,0.1,68.5,539.0,0.1,62.4,339.0,0.1,61.9,335.0,0.0,59.7
11.2,1712.0,0.1,65.0,477.0,0.1,70.7,549.0,0.1,64.1,345.0,0.1,62.7,341.0,0.1,61.1
11.3,1841.0,0.1,62.5,520.0,0.1,67.2,595.0,0.1,61.4,357.0,0.1,61.5,369.0,0.1,58.8
11.5,1744.0,0.1,60.2,489.0,0.1,64.0,563.0,0.2,58.9,342.0,0.1,60.3,350.0,0.1,56.6
12.0,1760.0,0.1,62.2,492.0,0.1,66.7,564.0,0.1,61.0,353.0,0.1,61.3,351.0,0.1,58.5
12.2,1701.0,0.1,60.7,476.0,0.1,64.8,550.0,0.1,59.5,335.0,0.1,60.6,340.0,0.1,57.1
12.3,1697.0,0.1,61.6,471.0,0.1,65.9,545.0,0.1,60.4,343.0,0.1,61.0,338.0,0.1,57.9
12.5,1790.0,0.1,62.2,507.0,0.1,66.8,581.0,0.1,61.1,341.0,0.1,61.3,361.0,0.1,58.5
13.0,1767.0,0.1,61.8,497.0,0.1,66.3,570.0,0.1,60.7,346.0,0.1,61.2,354.0,0.1,58.2
13.2,1801.0,0.1,65.9,504.0,0.1,71.9,578.0,0.1,65.0,360.0,0.1,63.2,359.0,0.1,61.9
13.3,1939.0,0.1,64.8,554.0,0.1,70.2,628.0,0.2,63.6,366.0,0.1,62.5,391.0,0.1,60.8
13.5,1745.0,0.1,62.9,486.0,0.1,67.6,558.0,0.1,61.7,354.0,0.1,61.7,347.0,0.1,59.1
14.0,1920.0,0.1,66.9,546.0,0.1,73.2,620.0,0.1,66.0,368.0,0.1,63.7,386.0,0.1,62.8
14.2,1840.0,0.1,64.6,517.0,0.1,70.1,590.0,0.1,63.6,366.0,0.1,62.5,367.0,0.1,60.7
14.3,2037.0,0.1,63.3,579.0,0.1,68.3,652.0,0.2,62.2,399.0,0.1,61.9,407.0,0.1,59.5
14.5,1948.0,0.1,63.1,548.0,0.1,68.0,623.0,0.2,62.0,389.0,0.1,61.8,388.0,0.1,59.3
15.0,1890.0,0.1,64.0,532.0,0.1,69.3,606.0,0.1,63.0,375.0,0.1,62.2,377.0,0.1,60.2
