S1L1_Flow,S1L2_Flow,S1L3_Flow,S1L4_Flow,S2L1_Flow,S2L2_Flow,S2L3_Flow,S2L4_Flow,S3L1_Flow,S3L2_Flow,S3L3_Flow,S3L4_Flow,S4L1_Flow,S4L2_Flow,S4L3_Flow,S4L4_Flow,S5L1_Flow,S5L2_Flow,S5L3_Flow,S5L4_Flow,S1L1_Speed,S1L2_Speed,S1L3_Speed,S1L4_Speed,S2L1_Speed,S2L2_Speed,S2L3_Speed,S2L4_Speed,S3L1_Speed,S3L2_Speed,S3L3_Speed,S3L4_Speed,S4L1_Speed,S4L2_Speed,S4L3_Speed,S4L4_Speed,S5L1_Speed,S5L2_Speed,S5L3_Speed,S5L4_Speed
294,421,354,336,293,414,353,406,293,413,348,401,292,415,348,428,291,412,347,426,19.68,15.03,15.80,15.46,21.08,15.39,15.48,15.66,21.09,15.06,15.40,15.79,20.11,15.50,15.07,15.91,23.03,16.70,16.71,16.80
308,402,326,313,306,405,323,397,304,405,321,397,303,404,318,446,299,405,321,448,17.46,14.16,14.33,14.84,17.65,13.26,13.46,13.98,18.48,13.64,13.71,14.62,18.91,13.57,13.69,14.95,20.36,14.65,14.71,14.39
323,383,327,293,324,382,328,356,326,381,333,361,324,382,334,390,330,381,329,385,16.74,13.05,13.79,13.89,17.55,13.28,13.00,13.12,18.46,13.76,13.83,13.96,17.54,13.49,13.60,13.71,19.12,13.63,13.72,13.63
320,368,309,271,319,367,311,343,316,367,309,340,319,361,307,371,316,363,308,378,16.90,13.54,12.70,12.58,18.01,12.89,12.85,12.56,18.45,14.00,13.63,12.15,17.81,13.10,13.28,12.64,19.13,13.36,13.68,12.68
333,382,340,302,332,384,340,381,336,385,340,376,333,390,342,417,329,389,343,417,16.71,13.21,12.56,11.84,15.79,12.95,12.75,11.86,16.41,13.29,12.85,11.56,18.00,13.12,12.85,11.80,17.59,13.14,12.90,11.91
332,324,306,282,331,324,304,356,328,324,301,360,329,324,304,384,332,324,306,378,15.92,12.60,11.92,11.14,15.25,12.60,12.33,11.71,15.50,12.21,12.34,11.17,16.01,12.66,12.36,11.65,16.54,12.67,12.24,11.72
312,358,283,291,312,359,278,346,315,355,283,346,314,354,281,376,314,357,279,376,15.84,11.50,11.68,11.22,15.95,11.77,11.72,11.27,16.38,11.53,11.54,11.24,16.99,11.55,11.57,11.29,17.22,11.81,11.71,11.31
315,363,323,309,316,361,326,371,312,364,325,371,312,362,318,384,314,357,319,388,16.17,11.53,11.56,11.03,15.66,11.55,11.56,10.99,16.42,11.52,11.55,10.96,17.71,11.10,11.19,11.05,17.45,11.53,11.48,11.03
278,364,318,259,279,367,321,303,280,369,320,303,286,370,328,340,284,372,328,341,16.71,12.43,13.10,12.95,15.63,12.42,12.79,12.59,16.05,11.85,12.52,12.80,16.93,12.31,12.84,12.71,17.21,12.32,12.84,12.53
274,379,292,266,276,378,294,309,277,372,299,311,271,379,297,334,275,381,300,333,16.78,13.78,14.68,13.84,16.70,13.39,13.35,13.07,17.08,13.11,13.88,13.78,17.35,13.43,14.40,13.50,18.46,13.97,13.80,13.44
270,391,328,251,270,391,327,315,270,393,325,319,274,390,329,345,273,389,327,347,17.43,14.96,14.69,14.61,17.96,14.99,15.64,15.46,17.47,15.44,15.88,14.94,18.52,15.53,15.69,14.67,19.69,16.06,16.16,15.69
282,380,356,281,280,382,356,318,280,387,355,314,281,386,351,335,282,390,352,337,17.86,15.57,15.69,16.68,17.56,15.35,15.58,15.60,18.50,16.08,16.29,15.58,19.17,16.67,17.65,15.81,20.13,17.13,17.30,16.49
258,391,315,248,261,388,314,296,262,386,313,296,264,387,312,307,261,382,311,309,17.25,15.04,14.78,14.51,18.07,14.97,15.22,15.49,18.42,15.65,14.77,14.46,18.29,14.91,15.18,15.30,19.67,15.88,16.34,15.08
171,241,275,240,174,250,283,307,178,258,291,306,182,270,304,311,189,280,312,311,18.62,16.89,16.89,15.91,19.57,16.34,17.73,16.00,19.98,16.69,18.12,16.24,19.80,17.19,17.47,16.94,20.85,18.21,18.67,16.87
