
 sensor1 : 56102.0
 lane_flow: [55,231,180,107] : lane_speed: [53.9, 32.8, 36.5, 45.4] : flow_total: [573] : ave_speed = [38.3]
 lane_flow: [86,335,227,140] : lane_speed: [56.7, 24.6, 30.8, 45.5] : flow_total: [788] : ave_speed = [33.6]
 lane_flow: [111,355,286,179] : lane_speed: [51.8, 27.9, 27.9, 38.7] : flow_total: [931] : ave_speed = [32.9]
 lane_flow: [116,401,259,197] : lane_speed: [50.8, 25.9, 30.6, 36.0] : flow_total: [973] : ave_speed = [32.1]
 lane_flow: [172,463,350,258] : lane_speed: [40.1, 29.9, 25.4, 25.3] : flow_total: [1243] : ave_speed = [29.1]
 lane_flow: [303,525,388,307] : lane_speed: [29.7, 31.5, 25.8, 26.5] : flow_total: [1523] : ave_speed = [28.7]
 lane_flow: [343,433,386,377] : lane_speed: [30.8, 27.5, 26.6, 26.7] : flow_total: [1539] : ave_speed = [27.8]
 lane_flow: [330,429,348,390] : lane_speed: [29.9, 28.4, 26.4, 25.3] : flow_total: [1497] : ave_speed = [27.5]
 lane_flow: [341,400,332,398] : lane_speed: [25.8, 25.8, 27.6, 23.9] : flow_total: [1471] : ave_speed = [25.7]
 lane_flow: [332,403,343,382] : lane_speed: [25.1, 23.3, 28.3, 21.7] : flow_total: [1460] : ave_speed = [24.5]
 lane_flow: [281,399,325,348] : lane_speed: [26.1, 24.0, 25.6, 24.8] : flow_total: [1353] : ave_speed = [25.0]
 lane_flow: [207,425,343,320] : lane_speed: [33.9, 27.2, 26.8, 27.2] : flow_total: [1295] : ave_speed = [28.2]
 lane_flow: [126,413,337,250] : lane_speed: [48.2, 26.2, 27.5, 29.2] : flow_total: [1126] : ave_speed = [29.7]
 lane_flow: [134,382,315,254] : lane_speed: [49.0, 30.6, 27.5, 30.2] : flow_total: [1085] : ave_speed = [31.9]
 lane_flow: [142,431,339,231] : lane_speed: [48.6, 30.5, 27.5, 28.1] : flow_total: [1143] : ave_speed = [31.4]
 lane_flow: [111,401,302,251] : lane_speed: [52.1, 26.5, 25.7, 27.7] : flow_total: [1065] : ave_speed = [29.2]
 lane_flow: [127,395,313,240] : lane_speed: [46.3, 27.6, 29.9, 30.8] : flow_total: [1075] : ave_speed = [31.2]
 lane_flow: [126,403,289,246] : lane_speed: [49.1, 27.5, 29.8, 29.5] : flow_total: [1064] : ave_speed = [31.1]
 lane_flow: [126,393,307,251] : lane_speed: [48.2, 24.9, 30.2, 29.5] : flow_total: [1077] : ave_speed = [30.2]
 lane_flow: [97,407,337,251] : lane_speed: [53.4, 28.7, 27.5, 26.9] : flow_total: [1092] : ave_speed = [30.1]
 lane_flow: [128,406,316,279] : lane_speed: [51.5, 27.7, 26.7, 27.8] : flow_total: [1129] : ave_speed = [30.2]
 lane_flow: [130,405,315,270] : lane_speed: [52.6, 27.2, 28.9, 27.1] : flow_total: [1120] : ave_speed = [30.6]
 lane_flow: [131,432,352,252] : lane_speed: [49.5, 27.4, 26.7, 28.9] : flow_total: [1167] : ave_speed = [30.0]
 lane_flow: [131,450,301,264] : lane_speed: [47.5, 30.3, 28.3, 26.8] : flow_total: [1146] : ave_speed = [30.9]
 lane_flow: [134,451,346,276] : lane_speed: [48.1, 27.2, 24.9, 28.4] : flow_total: [1207] : ave_speed = [29.1]
 lane_flow: [157,432,338,232] : lane_speed: [43.5, 29.2, 29.0, 33.1] : flow_total: [1159] : ave_speed = [31.9]
 lane_flow: [168,459,353,272] : lane_speed: [40.1, 31.1, 27.8, 27.5] : flow_total: [1252] : ave_speed = [30.6]
 lane_flow: [154,459,355,290] : lane_speed: [43.6, 27.1, 25.3, 27.0] : flow_total: [1258] : ave_speed = [28.6]
 lane_flow: [193,522,352,313] : lane_speed: [36.4, 31.7, 28.1, 26.8] : flow_total: [1380] : ave_speed = [30.3]
 lane_flow: [194,483,379,307] : lane_speed: [38.0, 30.3, 26.7, 26.0] : flow_total: [1363] : ave_speed = [29.4]
 lane_flow: [254,492,368,319] : lane_speed: [33.8, 29.5, 28.2, 26.7] : flow_total: [1433] : ave_speed = [29.3]
 lane_flow: [275,509,381,351] : lane_speed: [29.6, 29.2, 30.0, 23.9] : flow_total: [1516] : ave_speed = [28.3]
 lane_flow: [282,438,360,389] : lane_speed: [33.4, 28.1, 27.4, 27.4] : flow_total: [1469] : ave_speed = [28.8]
 lane_flow: [318,409,356,370] : lane_speed: [30.3, 27.6, 24.9, 22.7] : flow_total: [1453] : ave_speed = [26.3]
 lane_flow: [317,384,338,357] : lane_speed: [27.5, 29.8, 27.2, 27.9] : flow_total: [1396] : ave_speed = [28.2]
 lane_flow: [353,366,318,353] : lane_speed: [29.2, 27.1, 28.0, 27.0] : flow_total: [1390] : ave_speed = [27.8]
 lane_flow: [309,398,364,345] : lane_speed: [29.5, 28.6, 30.5, 24.9] : flow_total: [1416] : ave_speed = [28.4]
 lane_flow: [332,364,315,377] : lane_speed: [27.1, 27.6, 28.9, 22.9] : flow_total: [1388] : ave_speed = [26.5]
 lane_flow: [336,386,330,351] : lane_speed: [29.4, 27.6, 26.7, 26.2] : flow_total: [1403] : ave_speed = [27.5]
 lane_flow: [275,364,278,330] : lane_speed: [28.0, 28.4, 28.4, 24.6] : flow_total: [1247] : ave_speed = [27.3]
 lane_flow: [317,361,338,365] : lane_speed: [28.2, 26.9, 30.3, 23.7] : flow_total: [1381] : ave_speed = [27.2]
 lane_flow: [287,350,309,322] : lane_speed: [28.3, 26.3, 29.2, 27.0] : flow_total: [1268] : ave_speed = [27.6]
 lane_flow: [284,367,320,322] : lane_speed: [29.2, 25.4, 27.0, 28.0] : flow_total: [1293] : ave_speed = [27.3]
 lane_flow: [295,387,315,297] : lane_speed: [30.8, 29.0, 28.0, 25.8] : flow_total: [1294] : ave_speed = [28.4]
 lane_flow: [280,388,314,292] : lane_speed: [26.9, 27.9, 28.4, 26.2] : flow_total: [1274] : ave_speed = [27.4]
 lane_flow: [259,392,314,318] : lane_speed: [27.1, 26.9, 27.0, 27.8] : flow_total: [1283] : ave_speed = [27.2]
 lane_flow: [232,307,253,237] : lane_speed: [32.2, 24.7, 27.8, 30.2] : flow_total: [1029] : ave_speed = [28.4]

 sensor3 : 58939.0
 lane_flow: [41,180,137,83] : lane_speed: [59.9, 41.7, 42.2, 49.8] : flow_total: [441] : ave_speed = [45.1]
 lane_flow: [60,223,175,108] : lane_speed: [56.4, 32.8, 37.0, 46.3] : flow_total: [566] : ave_speed = [39.2]
 lane_flow: [87,328,225,137] : lane_speed: [49.7, 31.9, 32.2, 44.9] : flow_total: [777] : ave_speed = [36.3]
 lane_flow: [112,354,288,176] : lane_speed: [49.2, 35.8, 31.3, 38.7] : flow_total: [930] : ave_speed = [36.6]
 lane_flow: [117,396,257,200] : lane_speed: [52.4, 37.0, 32.4, 32.4] : flow_total: [970] : ave_speed = [36.7]
 lane_flow: [169,464,352,251] : lane_speed: [41.7, 40.5, 36.9, 33.3] : flow_total: [1236] : ave_speed = [38.1]
 lane_flow: [294,525,382,304] : lane_speed: [35.7, 44.6, 35.5, 34.5] : flow_total: [1505] : ave_speed = [38.5]
 lane_flow: [345,431,390,378] : lane_speed: [39.8, 36.9, 35.7, 37.3] : flow_total: [1544] : ave_speed = [37.3]
 lane_flow: [334,430,353,390] : lane_speed: [34.0, 37.3, 34.0, 36.6] : flow_total: [1507] : ave_speed = [35.6]
 lane_flow: [335,399,326,387] : lane_speed: [33.3, 37.9, 34.2, 35.9] : flow_total: [1447] : ave_speed = [35.4]
 lane_flow: [333,411,347,392] : lane_speed: [31.3, 34.1, 34.9, 31.7] : flow_total: [1483] : ave_speed = [33.0]
 lane_flow: [283,390,323,354] : lane_speed: [31.7, 35.3, 32.4, 35.7] : flow_total: [1350] : ave_speed = [34.0]
 lane_flow: [214,429,343,316] : lane_speed: [35.2, 38.0, 33.0, 34.9] : flow_total: [1302] : ave_speed = [35.5]
 lane_flow: [131,412,337,253] : lane_speed: [46.1, 39.3, 33.3, 33.3] : flow_total: [1133] : ave_speed = [37.0]
 lane_flow: [131,378,314,256] : lane_speed: [49.6, 40.5, 32.7, 35.6] : flow_total: [1079] : ave_speed = [38.2]
 lane_flow: [144,432,340,233] : lane_speed: [48.4, 43.2, 33.3, 31.9] : flow_total: [1149] : ave_speed = [38.6]
 lane_flow: [114,400,298,245] : lane_speed: [51.3, 33.4, 34.1, 33.1] : flow_total: [1057] : ave_speed = [35.5]
 lane_flow: [129,394,318,243] : lane_speed: [46.7, 38.7, 32.1, 31.5] : flow_total: [1084] : ave_speed = [36.1]
 lane_flow: [128,397,289,247] : lane_speed: [50.5, 36.7, 36.6, 33.6] : flow_total: [1061] : ave_speed = [37.6]
 lane_flow: [124,392,305,250] : lane_speed: [46.9, 34.2, 35.0, 30.7] : flow_total: [1071] : ave_speed = [35.1]
 lane_flow: [103,408,341,248] : lane_speed: [50.7, 36.8, 37.3, 29.9] : flow_total: [1100] : ave_speed = [36.7]
 lane_flow: [129,399,306,281] : lane_speed: [50.2, 36.6, 33.1, 30.9] : flow_total: [1115] : ave_speed = [35.8]
 lane_flow: [133,406,322,271] : lane_speed: [53.4, 37.8, 36.3, 32.7] : flow_total: [1132] : ave_speed = [38.0]
 lane_flow: [131,431,352,249] : lane_speed: [50.6, 37.8, 34.8, 30.4] : flow_total: [1163] : ave_speed = [36.7]
 lane_flow: [133,441,304,267] : lane_speed: [49.7, 40.7, 33.2, 31.6] : flow_total: [1145] : ave_speed = [37.6]
 lane_flow: [135,454,338,278] : lane_speed: [48.4, 37.4, 33.0, 31.6] : flow_total: [1205] : ave_speed = [36.1]
 lane_flow: [155,434,340,229] : lane_speed: [46.1, 41.3, 35.7, 33.0] : flow_total: [1158] : ave_speed = [38.6]
 lane_flow: [165,464,350,264] : lane_speed: [41.4, 42.9, 33.8, 33.7] : flow_total: [1243] : ave_speed = [38.2]
 lane_flow: [158,454,360,295] : lane_speed: [43.5, 39.6, 31.8, 32.4] : flow_total: [1267] : ave_speed = [36.2]
 lane_flow: [191,522,353,310] : lane_speed: [42.5, 42.9, 36.4, 34.1] : flow_total: [1376] : ave_speed = [39.2]
 lane_flow: [194,481,375,311] : lane_speed: [40.8, 41.4, 36.1, 31.4] : flow_total: [1361] : ave_speed = [37.6]
 lane_flow: [251,493,370,315] : lane_speed: [37.0, 42.9, 34.3, 32.4] : flow_total: [1429] : ave_speed = [37.3]
 lane_flow: [273,508,385,355] : lane_speed: [36.7, 39.4, 39.0, 32.5] : flow_total: [1521] : ave_speed = [37.2]
 lane_flow: [286,445,350,385] : lane_speed: [37.8, 40.2, 34.1, 34.9] : flow_total: [1466] : ave_speed = [36.9]
 lane_flow: [314,408,360,374] : lane_speed: [39.4, 37.7, 35.4, 33.2] : flow_total: [1456] : ave_speed = [36.3]
 lane_flow: [317,383,341,355] : lane_speed: [36.6, 39.1, 34.2, 36.0] : flow_total: [1396] : ave_speed = [36.6]
 lane_flow: [351,365,319,351] : lane_speed: [38.8, 36.7, 33.1, 37.4] : flow_total: [1386] : ave_speed = [36.6]
 lane_flow: [310,402,359,351] : lane_speed: [36.6, 37.6, 37.7, 31.1] : flow_total: [1422] : ave_speed = [35.8]
 lane_flow: [329,354,319,372] : lane_speed: [32.8, 36.2, 32.3, 32.7] : flow_total: [1374] : ave_speed = [33.5]
 lane_flow: [337,389,330,351] : lane_speed: [36.3, 37.1, 34.1, 34.0] : flow_total: [1407] : ave_speed = [35.4]
 lane_flow: [282,366,277,333] : lane_speed: [33.8, 35.4, 31.6, 31.7] : flow_total: [1258] : ave_speed = [33.2]
 lane_flow: [311,359,335,357] : lane_speed: [35.8, 35.1, 41.4, 33.5] : flow_total: [1362] : ave_speed = [36.4]
 lane_flow: [294,353,314,330] : lane_speed: [33.0, 34.5, 35.3, 33.5] : flow_total: [1291] : ave_speed = [34.1]
 lane_flow: [283,365,316,323] : lane_speed: [37.4, 35.6, 32.5, 33.5] : flow_total: [1287] : ave_speed = [34.7]
 lane_flow: [294,389,313,301] : lane_speed: [34.0, 38.7, 32.5, 34.0] : flow_total: [1297] : ave_speed = [35.0]
 lane_flow: [277,392,318,291] : lane_speed: [32.7, 38.4, 33.1, 32.7] : flow_total: [1278] : ave_speed = [34.6]
 lane_flow: [261,382,317,317] : lane_speed: [32.7, 35.3, 33.1, 30.1] : flow_total: [1277] : ave_speed = [32.9]
