S1L1_Flow,S1L2_Flow,S1L3_Flow,S1L4_Flow,S2L1_Flow,S2L2_Flow,S2L3_Flow,S2L4_Flow,S3L1_Flow,S3L2_Flow,S3L3_Flow,S3L4_Flow,S4L1_Flow,S4L2_Flow,S4L3_Flow,S4L4_Flow,S5L1_Flow,S5L2_Flow,S5L3_Flow,S5L4_Flow,S1L1_Speed,S1L2_Speed,S1L3_Speed,S1L4_Speed,S2L1_Speed,S2L2_Speed,S2L3_Speed,S2L4_Speed,S3L1_Speed,S3L2_Speed,S3L3_Speed,S3L4_Speed,S4L1_Speed,S4L2_Speed,S4L3_Speed,S4L4_Speed,S5L1_Speed,S5L2_Speed,S5L3_Speed,S5L4_Speed
320,380,325,292,325,381,328,356,324,378,327,359,325,380,324,386,326,383,322,382,18.04,6.57,9.72,11.75,18.28,11.14,11.71,12.93,18.40,11.55,11.72,12.30,18.41,11.60,12.00,12.79,19.74,12.99,13.22,13.60
321,368,315,272,320,360,313,343,320,361,314,339,322,353,312,376,321,354,312,382,18.09,7.61,10.51,10.85,18.00,11.32,11.43,11.71,18.18,11.23,11.73,11.64,18.24,11.43,11.97,11.92,19.50,13.03,13.09,12.38
333,386,340,300,332,392,340,378,333,390,339,376,329,395,341,416,329,394,339,412,15.75,7.53,6.90,9.48,15.93,11.27,10.27,10.96,16.27,11.59,10.64,10.57,16.50,11.93,10.64,10.99,18.15,12.68,12.18,11.55
331,329,305,285,331,332,302,357,330,332,303,361,332,331,302,384,330,329,303,383,15.06,8.14,8.91,8.96,15.39,10.59,10.52,10.82,15.43,10.78,10.52,10.59,15.61,11.01,10.53,10.42,16.94,12.09,11.75,11.19
312,351,266,287,312,350,269,343,314,350,270,342,313,348,273,373,315,339,274,371,15.79,6.96,8.87,8.60,15.94,9.52,10.43,10.32,16.19,10.11,10.43,10.24,16.37,10.28,10.47,10.42,17.53,11.32,11.39,10.98
315,363,332,313,316,363,329,377,313,366,326,372,314,367,324,386,314,376,323,387,16.47,5.51,8.05,5.49,16.50,10.06,9.65,10.24,16.76,10.05,9.62,10.12,16.79,10.23,9.83,10.02,18.04,11.08,10.99,10.68
278,372,326,256,278,374,326,300,279,372,330,307,284,374,333,343,285,375,332,346,16.71,7.68,8.04,11.59,16.76,10.32,10.74,11.88,16.95,10.50,11.04,11.48,16.88,10.52,10.94,11.45,17.95,11.60,12.16,12.18
275,377,293,269,279,373,297,311,281,373,299,311,278,372,298,332,277,372,303,334,17.68,6.33,12.79,12.27,17.72,11.56,12.85,12.64,17.92,11.86,12.90,11.91,18.01,11.89,12.98,12.49,18.80,13.07,13.90,13.29
269,393,328,252,278,385,326,315,278,385,325,319,279,388,329,348,282,388,327,347,19.64,10.48,14.70,15.07,19.44,12.33,14.90,15.28,19.61,12.44,14.96,15.20,19.85,12.81,14.96,15.04,20.32,15.04,16.29,15.67
283,380,356,280,281,385,357,318,281,387,355,315,283,389,354,335,282,393,354,338,20.09,13.04,15.01,15.93,20.07,13.27,15.12,16.45,20.33,13.14,15.27,16.00,20.48,13.16,15.25,16.13,21.05,15.92,17.20,16.82
260,389,315,248,267,379,313,296,268,378,312,293,268,377,309,307,270,375,309,307,19.76,9.79,14.30,14.56,19.39,12.54,14.67,14.61,19.68,12.70,14.64,14.71,19.98,13.01,15.05,14.75,20.38,15.19,16.34,15.48
168,243,275,240,174,251,283,307,177,260,292,310,182,272,304,310,185,280,312,313,21.69,15.17,17.96,16.64,21.44,14.82,17.88,16.97,21.41,14.67,17.69,16.49,21.58,14.57,17.43,16.67,22.09,16.75,18.74,17.26
