S1L1_Flow,S1L2_Flow,S1L3_Flow,S1L4_Flow,S2L1_Flow,S2L2_Flow,S2L3_Flow,S2L4_Flow,S3L1_Flow,S3L2_Flow,S3L3_Flow,S3L4_Flow,S4L1_Flow,S4L2_Flow,S4L3_Flow,S4L4_Flow,S5L1_Flow,S5L2_Flow,S5L3_Flow,S5L4_Flow,S1L1_Speed,S1L2_Speed,S1L3_Speed,S1L4_Speed,S2L1_Speed,S2L2_Speed,S2L3_Speed,S2L4_Speed,S3L1_Speed,S3L2_Speed,S3L3_Speed,S3L4_Speed,S4L1_Speed,S4L2_Speed,S4L3_Speed,S4L4_Speed,S5L1_Speed,S5L2_Speed,S5L3_Speed,S5L4_Speed
289,440,364,331,293,452,351,408,292,455,353,406,291,448,350,421,291,449,353,411,24.37,15.20,13.32,15.11,24.46,14.00,12.75,11.89,25.11,16.98,16.26,14.56,24.47,17.92,15.70,16.23,27.04,20.52,19.70,20.28
343,433,348,280,332,437,350,350,331,434,349,350,328,445,353,371,327,445,354,381,19.45,11.96,11.97,11.66,19.74,12.26,11.96,10.84,20.22,13.25,13.03,12.46,20.34,13.80,15.96,14.56,23.35,16.35,16.81,17.41
303,372,351,273,307,368,369,330,309,369,360,332,310,356,354,355,312,354,351,347,17.31,11.09,11.05,10.17,17.32,11.35,11.31,9.57,18.00,12.02,11.80,11.84,17.92,12.28,12.78,13.67,21.34,13.93,14.20,14.86
333,389,314,288,325,399,322,341,324,397,327,335,323,403,328,372,320,406,329,379,14.01,10.78,10.78,10.23,12.70,11.32,11.00,9.44,15.60,11.84,11.50,11.17,15.30,11.71,11.81,12.64,19.86,13.08,13.46,13.49
341,367,338,279,347,370,347,354,346,374,351,353,345,374,349,378,344,376,350,374,14.48,10.90,10.73,9.71,11.59,11.16,10.99,9.13,15.64,11.81,11.46,10.72,14.91,11.86,11.83,11.56,19.68,13.11,12.90,12.16
292,353,334,300,287,355,344,388,288,352,341,394,286,345,338,416,289,341,335,405,10.91,10.43,10.03,9.37,12.25,10.95,10.48,8.95,13.95,12.10,10.82,10.28,15.11,12.46,11.13,11.26,18.67,12.75,12.31,11.35
338,352,318,268,336,349,321,321,335,347,323,325,338,357,332,360,333,357,331,373,11.37,10.09,9.76,9.18,13.91,10.61,10.28,8.80,14.02,11.54,10.68,10.05,13.27,11.15,10.84,10.84,17.46,12.09,11.99,11.21
300,338,294,285,300,336,301,337,298,338,298,332,296,342,294,345,300,343,296,341,10.61,9.66,9.51,9.12,12.50,10.13,9.96,8.38,12.74,10.70,10.46,9.57,13.21,10.64,10.44,10.34,17.88,11.52,11.46,10.84
300,333,312,295,293,342,310,352,295,338,308,351,291,324,308,371,285,325,306,375,10.12,9.48,9.49,9.01,11.25,10.06,9.88,8.53,12.63,10.33,10.50,9.44,13.42,10.87,10.87,10.06,18.16,11.28,11.21,10.58
304,361,269,295,292,364,275,351,292,367,281,356,296,380,278,372,303,382,278,370,10.28,9.91,10.19,9.74,12.44,10.53,10.38,9.12,12.86,10.71,11.31,10.72,13.04,10.95,11.30,11.49,18.04,11.82,12.49,12.11
283,332,295,293,288,341,300,328,288,345,301,328,289,342,309,362,289,344,310,365,13.73,10.84,10.92,10.68,14.29,11.18,11.42,10.38,15.15,11.48,11.72,11.51,14.82,11.95,12.85,12.32,18.93,13.28,14.08,13.15
278,408,327,298,274,406,320,371,274,403,316,365,275,404,318,378,279,400,323,376,15.80,11.87,11.77,11.35,15.45,13.64,13.58,9.77,16.97,14.01,12.85,12.03,16.15,14.97,13.38,13.48,20.47,16.11,16.90,15.42
258,405,315,237,261,420,307,296,261,419,311,297,259,419,312,326,254,418,312,325,16.66,11.50,11.43,11.64,17.18,14.20,12.05,11.18,16.76,14.52,14.08,12.20,17.23,13.45,14.15,14.31,20.42,17.23,18.16,17.06
252,391,335,276,250,390,339,296,250,394,326,297,247,399,319,317,247,398,319,315,16.29,11.57,11.69,11.10,15.15,12.42,12.08,10.27,16.93,12.97,12.60,11.81,16.68,13.71,12.78,13.09,20.50,16.02,16.48,15.65
44,371,277,134,58,369,285,166,65,367,302,177,77,364,316,198,83,363,321,210,17.86,12.63,13.12,12.15,16.37,12.06,12.82,11.33,17.87,14.31,15.51,11.81,17.11,15.17,14.41,13.65,20.70,18.28,18.80,16.82
