S1L1_Flow,S1L2_Flow,S1L3_Flow,S1L4_Flow,S2L1_Flow,S2L2_Flow,S2L3_Flow,S2L4_Flow,S3L1_Flow,S3L2_Flow,S3L3_Flow,S3L4_Flow,S4L1_Flow,S4L2_Flow,S4L3_Flow,S4L4_Flow,S5L1_Flow,S5L2_Flow,S5L3_Flow,S5L4_Flow,S1L1_Speed,S1L2_Speed,S1L3_Speed,S1L4_Speed,S2L1_Speed,S2L2_Speed,S2L3_Speed,S2L4_Speed,S3L1_Speed,S3L2_Speed,S3L3_Speed,S3L4_Speed,S4L1_Speed,S4L2_Speed,S4L3_Speed,S4L4_Speed,S5L1_Speed,S5L2_Speed,S5L3_Speed,S5L4_Speed
269,469,368,296,283,472,355,360,286,470,355,362,285,470,354,372,284,475,353,373,25.38,14.23,13.91,15.90,25.24,14.76,11.48,11.84,25.79,17.45,16.04,12.85,24.94,17.68,15.74,16.02,26.61,20.34,20.06,20.29
329,408,334,305,322,416,332,380,319,418,334,376,318,413,337,400,318,404,337,395,20.05,12.06,11.68,11.98,20.88,12.52,11.95,10.54,20.71,13.36,13.16,12.53,20.56,13.98,16.28,15.39,23.20,16.57,16.99,17.20
318,387,341,296,320,388,349,348,320,389,345,353,318,387,344,380,320,391,342,382,16.80,11.18,11.08,10.95,16.51,11.33,11.20,9.53,16.96,12.11,11.59,12.17,17.16,12.49,12.66,14.43,20.88,13.88,14.13,14.94
334,375,328,294,317,387,339,351,317,382,339,345,312,387,332,376,307,386,333,370,13.31,10.80,10.83,10.61,11.14,11.67,11.09,9.52,15.24,11.84,11.49,11.51,14.02,11.54,11.90,13.01,19.32,13.19,13.24,13.59
323,364,322,267,325,367,328,338,322,367,331,335,320,364,332,372,318,365,327,382,14.45,10.84,10.63,9.74,10.27,11.22,10.95,8.72,14.50,11.58,11.20,10.47,14.00,11.75,11.73,11.71,19.66,13.27,13.20,12.22
327,384,344,283,310,399,349,366,313,396,350,366,320,392,351,394,321,393,354,389,10.08,10.50,10.18,9.60,12.11,11.32,10.69,8.77,12.90,11.96,10.94,10.29,13.99,12.72,11.41,11.18,18.53,12.65,12.29,11.49
319,348,314,271,323,348,314,333,324,352,311,335,325,355,311,363,327,358,306,363,11.77,10.04,9.78,9.43,14.61,10.57,10.14,8.60,14.99,11.54,10.62,10.04,13.86,11.06,10.87,10.99,17.49,12.12,12.08,11.28
285,362,315,274,275,368,321,321,274,367,318,321,274,361,311,362,277,356,311,362,10.44,9.65,9.56,9.05,11.97,10.34,9.96,8.43,13.26,11.03,10.53,9.45,12.40,10.84,10.81,10.48,17.92,11.52,11.42,10.98
314,367,323,308,315,367,322,365,315,366,319,368,314,371,327,379,308,374,330,382,10.99,9.54,9.48,8.99,12.84,10.07,9.88,8.47,13.76,10.62,10.42,9.61,14.56,10.93,10.88,10.14,18.28,11.17,11.25,10.55
297,360,307,255,281,374,314,309,281,378,318,311,281,377,311,338,285,379,313,339,9.84,9.99,10.26,9.28,11.46,10.68,10.66,8.49,12.04,10.71,11.77,10.26,12.43,10.90,11.78,11.47,18.06,11.82,12.39,12.22
292,361,305,267,288,370,312,304,289,368,317,298,289,370,324,321,292,368,322,321,13.15,10.94,10.87,9.61,13.44,11.39,11.28,9.14,15.52,11.59,11.77,11.07,15.29,12.09,12.49,12.20,19.04,13.25,13.92,13.27
256,389,335,256,258,392,336,318,259,392,336,323,261,396,341,353,260,400,346,352,17.10,11.89,11.67,11.35,16.03,13.07,13.10,9.90,17.81,14.29,12.70,11.79,16.78,15.43,13.42,13.95,20.60,16.00,16.76,15.70
290,396,337,277,290,399,331,325,288,399,332,329,288,397,329,355,288,395,324,353,17.01,11.74,10.80,11.82,17.20,13.36,13.69,10.68,16.52,13.91,13.56,12.02,17.31,13.84,15.21,14.54,20.80,17.32,18.11,17.09
262,363,325,255,264,366,336,288,265,371,325,280,264,374,323,304,265,370,327,309,16.17,11.60,11.66,11.05,15.48,12.20,12.56,9.91,16.62,13.03,12.36,11.81,16.43,13.49,13.20,13.33,20.49,16.04,16.50,15.73
173,304,251,228,179,307,266,287,183,314,279,296,192,321,294,309,196,333,300,309,19.82,12.80,13.93,12.36,20.61,12.42,10.65,11.54,20.13,14.64,14.03,11.77,21.23,15.48,14.11,14.41,22.14,18.30,18.62,17.31
