S1L1_Flow,S1L2_Flow,S1L3_Flow,S1L4_Flow,S2L1_Flow,S2L2_Flow,S2L3_Flow,S2L4_Flow,S3L1_Flow,S3L2_Flow,S3L3_Flow,S3L4_Flow,S4L1_Flow,S4L2_Flow,S4L3_Flow,S4L4_Flow,S5L1_Flow,S5L2_Flow,S5L3_Flow,S5L4_Flow,S1L1_Speed,S1L2_Speed,S1L3_Speed,S1L4_Speed,S2L1_Speed,S2L2_Speed,S2L3_Speed,S2L4_Speed,S3L1_Speed,S3L2_Speed,S3L3_Speed,S3L4_Speed,S4L1_Speed,S4L2_Speed,S4L3_Speed,S4L4_Speed,S5L1_Speed,S5L2_Speed,S5L3_Speed,S5L4_Speed
270,468,369,296,278,474,353,360,279,465,360,359,278,471,366,370,280,474,366,377,25.33,14.60,13.47,15.84,25.71,15.36,15.07,13.65,25.85,17.88,15.49,13.33,25.18,17.86,15.45,16.81,26.99,20.61,20.03,20.11
328,403,328,292,322,412,343,363,320,423,342,365,315,419,343,386,315,412,343,385,19.66,11.43,11.08,11.18,20.28,12.65,14.47,11.77,20.25,14.52,14.84,12.22,20.08,14.64,15.12,15.78,22.93,16.62,16.99,17.30
319,390,348,303,317,393,348,358,318,389,344,357,317,390,337,391,314,390,334,387,16.60,10.68,10.60,10.70,16.22,11.75,11.82,9.97,17.10,12.84,12.73,11.76,17.16,13.23,12.98,14.14,20.92,14.11,14.19,14.78
333,376,325,297,318,382,340,349,319,382,341,344,317,383,335,370,317,383,337,364,13.39,10.38,10.34,10.26,13.37,11.82,11.60,9.67,15.35,12.17,12.13,11.65,15.01,11.95,12.41,13.15,19.77,13.16,13.42,13.57
319,364,325,270,316,369,337,330,314,369,334,331,312,364,342,361,311,368,339,370,13.71,10.45,10.28,9.62,11.92,11.57,10.83,8.71,15.52,12.01,12.03,10.48,14.68,12.65,12.30,11.95,19.52,13.30,13.05,12.28
337,386,346,280,325,399,360,357,321,397,360,355,324,397,357,387,328,392,356,383,10.36,10.19,10.01,9.32,12.82,11.85,10.47,8.84,14.26,12.08,11.02,10.30,15.27,12.65,11.47,11.25,18.45,12.58,12.20,11.49
317,347,309,275,315,351,311,339,320,355,312,339,322,356,305,368,321,365,311,369,10.51,9.92,9.66,9.17,14.57,10.76,10.03,8.63,14.24,11.15,10.72,10.08,14.08,11.56,11.00,11.09,17.39,12.10,11.94,11.25
289,362,315,279,266,377,318,326,266,375,318,322,263,370,321,364,263,366,315,359,11.04,9.43,9.34,9.02,11.47,10.83,10.12,8.56,14.64,10.81,11.04,9.66,12.71,10.86,10.49,10.54,17.86,11.54,11.40,10.91
314,367,320,304,314,372,321,358,312,371,324,367,314,377,329,376,315,375,326,372,11.25,9.33,9.21,8.96,10.71,10.02,9.84,8.61,13.20,10.31,10.85,9.71,12.08,10.34,10.72,10.25,17.97,11.14,11.15,10.57
290,361,310,255,279,378,316,312,280,378,314,314,276,378,310,344,276,378,315,351,10.77,9.79,9.90,9.48,10.57,10.53,10.62,9.13,12.66,10.69,11.39,10.64,12.28,11.25,11.72,12.10,17.88,11.78,12.25,12.08
292,360,310,260,291,358,313,304,292,361,314,299,294,363,322,316,294,362,321,315,13.82,10.45,10.62,9.73,12.24,11.13,11.39,9.65,13.33,12.15,11.56,11.48,14.44,12.48,12.41,13.01,18.79,13.22,13.80,13.33
256,388,337,259,260,390,346,313,262,389,345,318,265,392,345,349,265,400,349,352,17.03,11.03,10.57,10.38,16.54,15.27,13.65,10.04,17.28,13.23,13.49,11.65,16.38,16.34,13.10,14.53,20.37,16.02,16.47,15.60
289,399,336,283,302,385,330,328,300,384,333,329,300,381,335,353,300,378,333,355,17.14,9.78,11.52,9.84,17.22,13.71,12.09,10.90,16.23,14.17,13.67,11.69,17.09,13.57,14.19,14.97,20.38,17.25,18.03,17.11
263,361,320,251,265,365,332,286,266,370,324,283,265,371,320,311,266,370,323,310,16.03,10.90,10.91,10.80,16.12,13.17,12.19,9.61,16.34,15.67,12.23,11.81,16.46,15.59,12.57,14.23,20.24,16.05,16.40,15.64
173,304,251,228,179,319,253,291,183,324,270,288,190,338,279,307,194,347,283,311,19.95,12.87,13.00,12.90,20.73,13.50,12.78,11.52,20.09,15.39,15.07,13.13,21.00,15.86,13.62,14.74,22.17,17.85,18.41,17.17
