S1L1_Flow,S1L2_Flow,S1L3_Flow,S1L4_Flow,S2L1_Flow,S2L2_Flow,S2L3_Flow,S2L4_Flow,S3L1_Flow,S3L2_Flow,S3L3_Flow,S3L4_Flow,S4L1_Flow,S4L2_Flow,S4L3_Flow,S4L4_Flow,S5L1_Flow,S5L2_Flow,S5L3_Flow,S5L4_Flow,S1L1_Speed,S1L2_Speed,S1L3_Speed,S1L4_Speed,S2L1_Speed,S2L2_Speed,S2L3_Speed,S2L4_Speed,S3L1_Speed,S3L2_Speed,S3L3_Speed,S3L4_Speed,S4L1_Speed,S4L2_Speed,S4L3_Speed,S4L4_Speed,S5L1_Speed,S5L2_Speed,S5L3_Speed,S5L4_Speed
90,394,281,211,90,390,283,293,92,391,281,290,92,393,279,300,95,393,280,299,32.50,25.83,25.89,22.07,32.37,26.14,27.28,21.88,32.38,25.96,26.55,20.99,32.69,25.93,27.62,22.49,33.13,27.58,28.56,23.73
86,412,312,210,84,417,309,262,84,416,311,265,84,416,311,275,84,416,309,273,32.59,25.78,25.56,22.09,32.51,26.43,26.98,21.95,32.56,26.16,26.26,21.10,32.77,25.90,27.07,22.64,33.15,28.10,28.30,23.87
125,415,309,184,127,411,311,250,126,408,309,250,123,402,310,265,122,403,309,269,32.22,25.04,24.88,22.64,32.27,25.74,26.07,22.08,32.37,26.12,25.64,22.46,32.57,26.43,26.70,23.18,33.28,28.30,27.58,24.36
117,431,337,218,117,435,334,288,118,436,336,290,121,440,335,307,120,436,333,305,32.46,25.30,23.83,22.15,32.36,25.47,24.69,22.04,32.41,25.59,24.08,21.63,32.56,25.10,25.50,22.37,32.98,27.25,26.33,23.69
98,439,341,199,97,438,341,250,98,439,340,247,99,441,342,273,100,445,344,275,32.59,24.87,24.64,22.05,32.61,24.67,25.37,21.72,32.59,25.10,24.68,21.80,33.06,24.74,25.37,22.52,33.06,26.91,26.68,24.15
122,461,291,202,121,464,289,252,119,460,288,248,123,452,288,269,125,451,290,269,32.32,24.44,24.08,22.53,32.22,24.83,24.10,22.34,32.38,24.74,25.02,22.59,32.18,25.17,25.44,23.52,32.94,26.93,26.53,24.60
124,491,353,201,124,491,347,259,125,491,348,263,126,492,346,280,124,491,345,278,32.42,23.96,23.46,22.62,32.25,23.94,23.93,22.41,32.36,24.64,24.54,22.05,32.61,24.52,25.35,23.02,33.14,26.36,26.22,23.79
117,456,288,200,119,460,289,251,120,461,288,251,122,454,287,259,123,450,288,261,32.21,25.38,26.38,23.15,32.18,25.31,27.12,23.10,32.30,25.36,26.75,22.75,32.50,25.35,27.48,23.53,33.03,27.34,28.46,24.89
171,432,382,224,169,436,382,271,168,440,382,272,165,444,381,288,165,449,377,287,31.69,24.53,23.68,23.31,31.58,24.36,24.20,23.33,31.65,24.54,24.13,23.14,32.00,25.04,24.81,24.13,32.66,26.58,25.80,25.27
142,456,359,195,145,445,355,261,143,442,352,258,146,445,354,273,145,444,354,269,32.30,24.68,24.28,23.53,32.27,25.16,25.80,23.07,32.80,25.42,25.04,22.31,32.94,24.70,25.35,23.74,33.22,27.26,26.53,25.11
171,511,354,225,169,515,355,283,167,513,359,282,167,503,359,293,165,497,360,296,31.69,23.88,23.82,22.84,31.88,24.33,24.56,22.96,32.72,24.53,23.94,22.10,32.52,24.81,25.61,23.50,33.09,26.64,26.29,24.72
185,486,392,256,189,485,394,326,192,486,392,325,193,488,387,340,195,494,388,337,31.77,24.18,23.74,22.50,31.99,24.94,24.78,22.78,32.23,24.50,24.60,21.36,32.25,24.10,24.75,23.42,33.19,26.33,26.40,24.73
226,478,343,266,226,481,345,345,226,485,347,348,228,487,352,373,227,480,351,374,31.24,22.47,22.86,21.94,31.30,23.23,22.74,21.71,31.58,23.43,23.58,20.74,32.01,23.94,23.18,22.14,32.77,25.47,25.39,23.97
283,498,362,323,287,495,352,388,284,490,348,387,286,482,350,397,284,485,351,398,26.66,18.29,17.95,17.49,27.06,18.27,17.27,16.92,26.94,19.66,19.19,17.58,27.39,20.10,19.76,18.29,28.68,22.97,22.42,21.38
289,440,364,332,295,436,368,404,296,434,368,405,294,433,365,420,292,436,364,417,24.23,14.41,14.35,14.82,24.05,15.54,14.48,13.96,24.56,16.97,15.86,14.82,25.01,17.62,15.73,16.40,26.55,20.46,19.69,20.13
342,432,346,276,330,439,348,350,329,441,352,346,325,448,354,369,325,445,355,371,19.09,11.13,11.01,10.67,19.60,12.88,14.18,11.63,20.17,14.17,13.96,12.38,20.21,14.72,16.21,15.02,22.95,16.57,16.76,17.33
304,367,356,271,308,370,359,337,310,370,354,336,312,355,344,358,314,357,341,353,17.32,10.50,10.63,10.71,17.66,11.62,11.67,9.87,17.74,12.75,11.98,12.04,17.61,12.99,12.84,14.30,21.53,13.99,14.35,14.82
338,393,308,296,326,399,321,349,324,403,321,351,322,409,326,388,321,403,327,392,13.92,10.43,10.19,10.21,14.17,11.99,11.21,9.72,15.61,12.57,11.83,11.70,14.91,12.30,12.28,13.20,19.77,13.12,13.37,13.61
336,369,338,273,339,378,345,349,340,378,349,344,340,379,350,367,340,383,350,360,14.31,10.43,10.28,9.63,13.39,11.43,11.14,8.95,16.03,11.90,11.88,10.75,15.19,12.34,11.76,11.62,19.80,13.17,12.95,12.24
303,356,337,307,296,358,341,396,290,352,336,398,286,348,336,426,287,343,329,418,12.46,10.05,9.85,9.29,11.95,11.14,10.50,8.55,14.61,12.48,10.75,10.26,14.58,11.98,10.95,11.21,18.53,12.69,12.45,11.44
326,350,318,259,323,351,316,324,324,352,320,328,329,365,325,357,329,362,330,370,10.57,9.88,9.67,8.97,14.07,10.55,10.09,8.63,14.21,11.04,10.57,9.82,13.51,11.28,11.06,10.90,17.38,12.06,11.90,11.24
303,336,296,292,298,340,299,342,302,345,297,340,304,338,290,356,304,346,286,349,11.72,9.42,9.14,8.89,11.63,10.25,9.77,8.62,13.00,11.04,10.53,9.64,13.80,11.18,10.86,10.28,17.73,11.42,11.49,10.92
303,332,309,292,303,333,308,348,303,326,306,346,297,318,312,363,289,317,315,372,12.41,9.23,9.19,8.81,10.08,9.99,9.83,8.43,13.31,10.73,10.53,9.56,14.29,10.93,10.12,10.15,18.13,11.17,11.19,10.62
299,364,268,299,296,361,280,352,293,363,285,353,295,379,286,369,301,383,286,365,12.03,9.73,9.83,9.58,11.12,10.44,10.73,9.62,12.71,10.84,11.88,10.81,13.02,11.16,11.44,11.86,17.87,11.58,12.39,12.16
283,332,297,289,283,340,302,322,286,340,301,327,287,335,301,362,289,336,301,366,13.47,10.33,10.67,10.23,14.46,11.07,11.18,10.45,15.19,11.54,11.70,11.49,14.78,11.72,13.22,12.67,18.41,13.39,13.96,13.12
278,404,332,294,279,409,321,366,279,407,320,358,280,413,316,376,284,407,321,376,15.91,10.84,10.01,10.60,16.01,14.32,14.10,10.29,16.62,13.29,12.69,12.17,15.40,13.30,13.13,14.24,20.08,16.21,16.78,15.69
258,414,310,241,266,408,314,295,266,415,317,297,267,411,321,321,262,410,321,319,17.22,9.81,11.76,10.90,17.27,13.37,12.36,10.37,17.70,13.91,13.29,11.77,17.36,13.34,14.33,14.80,20.38,17.19,17.96,17.04
253,385,324,273,249,389,331,294,249,388,322,298,246,389,316,313,246,391,316,309,16.18,10.88,10.95,10.70,16.15,12.71,12.71,10.88,16.64,15.58,13.09,12.61,16.84,15.53,13.59,13.56,20.41,15.81,16.50,15.65
43,371,288,137,51,376,298,164,64,369,311,171,74,370,322,199,81,370,327,212,17.99,13.37,13.54,10.55,16.77,12.24,12.07,11.57,17.59,14.58,14.70,12.73,16.52,15.13,14.15,14.20,20.63,18.19,18.89,16.72
