9.15,114.0,0.0282,0.0,38.0,0.0179,0.0,76.0,0.0386,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
9.3,109.0,0.0271,0.0,22.0,0.0115,0.0,87.0,0.0427,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
9.45,173.0,0.0443,0.0,45.0,0.0214,0.0,128.0,0.0673,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
10.0,143.0,0.0367,0.0,31.0,0.0144,0.0,112.0,0.0589,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
10.15,169.0,0.0435,0.0,41.0,0.0204,0.0,128.0,0.0666,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
10.3,159.0,0.0415,0.0,36.0,0.0184,0.0,123.0,0.0645,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
10.45,200.0,0.0532,0.0,47.0,0.0248,0.0,153.0,0.0817,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
11.0,192.0,0.0521,0.0,44.0,0.0236,0.0,148.0,0.0805,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
11.15,185.0,0.0485,0.0,47.0,0.0239,0.0,138.0,0.073,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
11.3,191.0,0.0514,0.0,46.0,0.0236,0.0,145.0,0.0792,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
