Timestamp,Station,Freeway,Direction,Lane Type,Latitude,Longitude,Location,Abs_PM,Total Flow (veh/5min),Lane1 Flow (veh/5min),Lane2 Flow (veh/5min),Lane3 Flow (veh/5min),Lane4 Flow (veh/5min),Lane5 Flow (veh/5min),Lane6 Flow (veh/5min)
09:50:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
09:55:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,37.0,37.0,,,,,
09:55:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
10:00:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,33.0,33.0,,,,,
10:00:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
10:05:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,27.666666666666668,27.666666666666668,,,,,
10:05:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
10:10:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,35.666666666666664,35.666666666666664,,,,,
10:10:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
10:15:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,33.333333333333336,33.333333333333336,,,,,
10:15:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
10:20:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,29.333333333333332,29.333333333333332,,,,,
10:20:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
10:25:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,45.333333333333336,45.333333333333336,,,,,
10:25:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
10:30:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,36.0,36.0,,,,,
10:30:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
10:35:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,47.0,47.0,,,,,
10:35:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
10:40:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,33.0,33.0,,,,,
10:40:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
10:45:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,37.0,37.0,,,,,
10:45:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
10:50:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,27.666666666666668,27.666666666666668,,,,,
10:50:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
10:55:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,37.0,37.0,,,,,
10:55:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
11:00:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,38.333333333333336,38.333333333333336,,,,,
11:00:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
11:05:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,32.666666666666664,32.666666666666664,,,,,
11:05:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
11:10:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,43.666666666666664,43.666666666666664,,,,,
11:10:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
11:15:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,28.333333333333332,28.333333333333332,,,,,
11:15:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
11:20:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,28.0,28.0,,,,,
11:20:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
11:25:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,40.333333333333336,40.333333333333336,,,,,
11:25:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
11:30:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,30.0,30.0,,,,,
11:30:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
